Play Performance Id,Seating Capacity,Name,Title,Author,Genre,Date,Total Sold
1904,6,Places de Parterre,Tambour nocturne ou le Mari devin (Le),Destouches (Philippe Néricault dit),comédie,1776-02-09,266
1905,6,Premières Places,Plaideurs (Les),Racine (Jean),comédie,1776-02-09,26
1905,6,Secondes Places,Plaideurs (Les),Racine (Jean),comédie,1776-02-09,63
1905,6,Troisièmes Places,Plaideurs (Les),Racine (Jean),comédie,1776-02-09,33
1905,6,Places de Parterre,Plaideurs (Les),Racine (Jean),comédie,1776-02-09,266
1907,6,Premières Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,258
1907,6,Secondes Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,24
1907,6,Troisièmes Places,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,186
1907,6,Places de Parterre,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,451
1907,6,Premières Loges 2,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,4
1907,6,Premières Loges 3,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,1
1907,6,Premières Loges 4,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,4
1907,6,Secondes Loges 2,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,2
1907,6,Secondes Loges 3,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,6
1907,6,Petites Loges,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,8
1907,6,Premières Loges 1,Mariage fait et rompu (Le),Du Fresny (Charles),comédie,1776-02-10,2
1908,6,Premières Places,Misanthrope (Le),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-11,126
1908,6,Secondes Places,Misanthrope (Le),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-11,114
1908,6,Troisièmes Places,Misanthrope (Le),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-11,90
1908,6,Places de Parterre,Misanthrope (Le),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-11,451
1908,6,Secondes Loges 3,Misanthrope (Le),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-11,5
1908,6,Petites Loges,Misanthrope (Le),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-11,7
1909,6,Premières Places,Folies amoureuses (Les),Regnard (Jean-François),comédie,1776-02-11,126
1909,6,Secondes Places,Folies amoureuses (Les),Regnard (Jean-François),comédie,1776-02-11,114
1909,6,Troisièmes Places,Folies amoureuses (Les),Regnard (Jean-François),comédie,1776-02-11,90
1909,6,Places de Parterre,Folies amoureuses (Les),Regnard (Jean-François),comédie,1776-02-11,451
1909,6,Secondes Loges 3,Folies amoureuses (Les),Regnard (Jean-François),comédie,1776-02-11,5
1909,6,Petites Loges,Folies amoureuses (Les),Regnard (Jean-François),comédie,1776-02-11,7
1910,6,Premières Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-12,106
1910,6,Secondes Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-12,95
1910,6,Troisièmes Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-12,34
1910,6,Places de Parterre,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-12,396
1910,6,Secondes Loges 3,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-12,5
1910,6,Petites Loges,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-12,4
1911,6,Premières Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-12,106
1911,6,Secondes Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-12,95
1911,6,Troisièmes Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-12,34
1911,6,Places de Parterre,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-12,396
1911,6,Secondes Loges 3,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-12,5
1911,6,Petites Loges,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-12,4
1912,6,Premières Places,Seconde surprise de l'amour (La) / La Surprise de l'amour (titre alt.),Marivaux (Pierre de),comédie,1776-02-13,10
1912,6,Secondes Places,Seconde surprise de l'amour (La) / La Surprise de l'amour (titre alt.),Marivaux (Pierre de),comédie,1776-02-13,48
1912,6,Troisièmes Places,Seconde surprise de l'amour (La) / La Surprise de l'amour (titre alt.),Marivaux (Pierre de),comédie,1776-02-13,17
1912,6,Places de Parterre,Seconde surprise de l'amour (La) / La Surprise de l'amour (titre alt.),Marivaux (Pierre de),comédie,1776-02-13,117
1912,6,Secondes Loges 3,Seconde surprise de l'amour (La) / La Surprise de l'amour (titre alt.),Marivaux (Pierre de),comédie,1776-02-13,1
1913,6,Premières Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1776-02-13,10
1913,6,Secondes Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1776-02-13,48
1913,6,Troisièmes Places,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1776-02-13,17
1913,6,Places de Parterre,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1776-02-13,117
1913,6,Secondes Loges 3,Avocat Patelin (L'),Brueys (David-Augustin de),comédie,1776-02-13,1
1914,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,125
1914,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,105
1914,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,79
1914,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,428
1914,6,Premières Loges 4,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,1
1914,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,6
1914,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,7
1915,6,Premières Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,125
1915,6,Secondes Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,105
1915,6,Troisièmes Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,79
1915,6,Places de Parterre,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,428
1915,6,Premières Loges 4,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,1
1915,6,Secondes Loges 3,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,6
1915,6,Petites Loges,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-14,7
1918,6,Premières Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-16,89
1918,6,Secondes Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-16,132
1918,6,Troisièmes Places,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-16,67
1918,6,Places de Parterre,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-16,365
1918,6,Secondes Loges 3,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-16,2
1918,6,Petites Loges,Femmes savantes (Les),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-16,2
1919,6,Premières Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-16,89
1919,6,Secondes Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-16,132
1919,6,Troisièmes Places,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-16,67
1919,6,Places de Parterre,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-16,365
1919,6,Secondes Loges 3,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-16,2
1919,6,Petites Loges,Fausse Agnès ou le Poète campagnard (La),Destouches (Philippe Néricault dit),comédie,1776-02-16,2
1921,6,Premières Loges 1,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,2
1921,6,Premières Places,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,240
1921,6,Secondes Places,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,5
1921,6,Troisièmes Places,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,168
1921,6,Places de Parterre,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,451
1921,6,Premières Loges 2,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,4
1921,6,Premières Loges 3,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,1
1921,6,Premières Loges 4,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,4
1921,6,Secondes Loges 1,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,1
1921,6,Secondes Loges 2,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,2
1921,6,Secondes Loges 3,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,6
1921,6,Troisièmes Loges,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,1
1921,6,Petites Loges,Deuil (Le),"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-17,8
1922,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,147
1922,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,98
1922,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,136
1922,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,450
1922,6,Secondes Loges 2,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,2
1922,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,6
1922,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,7
1923,6,Premières Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,147
1923,6,Secondes Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,98
1923,6,Troisièmes Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,136
1923,6,Places de Parterre,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,450
1923,6,Secondes Loges 2,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,2
1923,6,Secondes Loges 3,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,6
1923,6,Petites Loges,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-18,7
1925,6,Premières Places,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,246
1925,6,Secondes Places,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,29
1925,6,Troisièmes Places,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,155
1925,6,Places de Parterre,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,450
1925,6,Premières Loges 2,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,3
1925,6,Premières Loges 3,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,1
1925,6,Premières Loges 4,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,2
1925,6,Secondes Loges 2,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,2
1925,6,Secondes Loges 3,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,5
1925,6,Petites Loges,Procureur arbitre (Le),Poisson (Philippe),comédie,1776-02-19,7
1928,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-21,134
1928,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-21,123
1928,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-21,110
1928,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-21,380
1928,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-21,3
1928,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-21,2
1929,6,Premières Places,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1776-02-21,134
1929,6,Secondes Places,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1776-02-21,123
1929,6,Troisièmes Places,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1776-02-21,110
1929,6,Places de Parterre,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1776-02-21,380
1929,6,Secondes Loges 3,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1776-02-21,3
1929,6,Petites Loges,Nanine ou le Préjugé vaincu,Voltaire (François-Marie Arouet dit),comédie,1776-02-21,2
1930,6,Premières Places,Métromanie ou le Poète (La),Piron (Alexis),comédie,1776-02-22,42
1930,6,Secondes Places,Métromanie ou le Poète (La),Piron (Alexis),comédie,1776-02-22,76
1930,6,Troisièmes Places,Métromanie ou le Poète (La),Piron (Alexis),comédie,1776-02-22,45
1930,6,Places de Parterre,Métromanie ou le Poète (La),Piron (Alexis),comédie,1776-02-22,348
1930,6,Secondes Loges 3,Métromanie ou le Poète (La),Piron (Alexis),comédie,1776-02-22,3
1930,6,Petites Loges,Métromanie ou le Poète (La),Piron (Alexis),comédie,1776-02-22,1
1931,6,Premières Places,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-22,42
1931,6,Secondes Places,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-22,76
1931,6,Troisièmes Places,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-22,45
1931,6,Places de Parterre,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-22,348
1931,6,Secondes Loges 3,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-22,3
1931,6,Petites Loges,Crispin médecin,"Hauteroche (Noël Lebreton, sieur de)",comédie,1776-02-22,1
1932,6,Premières Places,Glorieux (Le),Destouches (Philippe Néricault dit),comédie,1776-02-23,62
1932,6,Secondes Places,Glorieux (Le),Destouches (Philippe Néricault dit),comédie,1776-02-23,105
1932,6,Troisièmes Places,Glorieux (Le),Destouches (Philippe Néricault dit),comédie,1776-02-23,39
1932,6,Places de Parterre,Glorieux (Le),Destouches (Philippe Néricault dit),comédie,1776-02-23,305
1932,6,Petites Loges,Glorieux (Le),Destouches (Philippe Néricault dit),comédie,1776-02-23,5
1933,6,Premières Places,Florentin (Le),La Fontaine (Jean de),comédie,1776-02-23,62
1933,6,Secondes Places,Florentin (Le),La Fontaine (Jean de),comédie,1776-02-23,105
1933,6,Troisièmes Places,Florentin (Le),La Fontaine (Jean de),comédie,1776-02-23,39
1933,6,Places de Parterre,Florentin (Le),La Fontaine (Jean de),comédie,1776-02-23,305
1933,6,Petites Loges,Florentin (Le),La Fontaine (Jean de),comédie,1776-02-23,5
1935,6,Premières Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,262
1935,6,Secondes Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,26
1935,6,Troisièmes Places,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,158
1935,6,Places de Parterre,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,445
1935,6,Premières Loges 2,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,4
1935,6,Premières Loges 3,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,1
1935,6,Premières Loges 4,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,4
1935,6,Secondes Loges 2,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,2
1935,6,Secondes Loges 3,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,6
1935,6,Petites Loges,Valets maîtres de la maison ou le Tour de carnaval (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-24,8
1936,6,Premières Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-25,100
1936,6,Secondes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-25,118
1936,6,Troisièmes Places,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-25,132
1936,6,Places de Parterre,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-25,446
1936,6,Secondes Loges 3,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-25,3
1936,6,Petites Loges,Amants généreux (Les),Rochon de Chabannes (Marc-Antoine-Jacques),comédie,1776-02-25,2
1939,6,Premières Places,Amour diable (L'),Legrand (Marc-Antoine),comédie,1776-02-26,180
1939,6,Secondes Places,Amour diable (L'),Legrand (Marc-Antoine),comédie,1776-02-26,94
1939,6,Troisièmes Places,Amour diable (L'),Legrand (Marc-Antoine),comédie,1776-02-26,106
1939,6,Places de Parterre,Amour diable (L'),Legrand (Marc-Antoine),comédie,1776-02-26,450
1939,6,Premières Loges 4,Amour diable (L'),Legrand (Marc-Antoine),comédie,1776-02-26,2
1939,6,Secondes Loges 2,Amour diable (L'),Legrand (Marc-Antoine),comédie,1776-02-26,2
1939,6,Secondes Loges 3,Amour diable (L'),Legrand (Marc-Antoine),comédie,1776-02-26,6
1939,6,Petites Loges,Amour diable (L'),Legrand (Marc-Antoine),comédie,1776-02-26,8
1941,6,Premières Places,Épreuve réciproque (L'),Legrand (Marc-Antoine),comédie,1776-02-28,138
1941,6,Secondes Places,Épreuve réciproque (L'),Legrand (Marc-Antoine),comédie,1776-02-28,103
1941,6,Troisièmes Places,Épreuve réciproque (L'),Legrand (Marc-Antoine),comédie,1776-02-28,49
1941,6,Places de Parterre,Épreuve réciproque (L'),Legrand (Marc-Antoine),comédie,1776-02-28,416
1941,6,Secondes Loges 3,Épreuve réciproque (L'),Legrand (Marc-Antoine),comédie,1776-02-28,5
1941,6,Petites Loges,Épreuve réciproque (L'),Legrand (Marc-Antoine),comédie,1776-02-28,5
1941,6,Irregular Receipts,Épreuve réciproque (L'),Legrand (Marc-Antoine),comédie,1776-02-28,5
1942,6,Premières Places,Légataire universel (Le),Regnard (Jean-François),comédie,1776-02-29,44
1942,6,Secondes Places,Légataire universel (Le),Regnard (Jean-François),comédie,1776-02-29,79
1942,6,Troisièmes Places,Légataire universel (Le),Regnard (Jean-François),comédie,1776-02-29,31
1942,6,Places de Parterre,Légataire universel (Le),Regnard (Jean-François),comédie,1776-02-29,381
1942,6,Petites Loges,Légataire universel (Le),Regnard (Jean-François),comédie,1776-02-29,2
1943,6,Premières Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-29,44
1943,6,Secondes Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-29,79
1943,6,Troisièmes Places,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-29,31
1943,6,Places de Parterre,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-29,381
1943,6,Petites Loges,Médecin malgré lui (Le) / Le Médecin forcé (titre alt.),Molière (Jean-Baptiste Poquelin dit),comédie,1776-02-29,2
1944,6,Premières Places,Préjugé à la mode (Le),La Chaussée (Pierre-Claude),comédie,1776-03-01,30
1944,6,Secondes Places,Préjugé à la mode (Le),La Chaussée (Pierre-Claude),comédie,1776-03-01,99
1944,6,Troisièmes Places,Préjugé à la mode (Le),La Chaussée (Pierre-Claude),comédie,1776-03-01,24
1944,6,Places de Parterre,Préjugé à la mode (Le),La Chaussée (Pierre-Claude),comédie,1776-03-01,198
1944,6,Secondes Loges 3,Préjugé à la mode (Le),La Chaussée (Pierre-Claude),comédie,1776-03-01,1
1945,6,Premières Places,Impromptu de campagne (L'),Poisson (Philippe),comédie,1776-03-01,30
1945,6,Secondes Places,Impromptu de campagne (L'),Poisson (Philippe),comédie,1776-03-01,99
1945,6,Troisièmes Places,Impromptu de campagne (L'),Poisson (Philippe),comédie,1776-03-01,24
1945,6,Places de Parterre,Impromptu de campagne (L'),Poisson (Philippe),comédie,1776-03-01,198
1945,6,Secondes Loges 3,Impromptu de campagne (L'),Poisson (Philippe),comédie,1776-03-01,1
1947,6,Premières Loges 1,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,1
1947,6,Premières Places,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,232
1947,6,Secondes Places,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,23
1947,6,Troisièmes Places,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,163
1947,6,Places de Parterre,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,453
1947,6,Premières Loges 2,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,4
1947,6,Premières Loges 3,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,1
1947,6,Premières Loges 4,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,4
1947,6,Secondes Loges 2,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,2
1947,6,Secondes Loges 3,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,6
1947,6,Petites Loges,Étourderie (L'),Fagan (Barthélemy-Christophe),comédie,1776-03-02,8
1948,6,Premières Places,Gouvernante (La),La Chaussée (Pierre-Claude),comédie,1776-03-03,166
1948,6,Secondes Places,Gouvernante (La),La Chaussée (Pierre-Claude),comédie,1776-03-03,112
1948,6,Troisièmes Places,Gouvernante (La),La Chaussée (Pierre-Claude),comédie,1776-03-03,118
1948,6,Places de Parterre,Gouvernante (La),La Chaussée (Pierre-Claude),comédie,1776-03-03,450
1948,6,Secondes Loges 2,Gouvernante (La),La Chaussée (Pierre-Claude),comédie,1776-03-03,1
1948,6,Secondes Loges 3,Gouvernante (La),La Chaussée (Pierre-Claude),comédie,1776-03-03,4
1948,6,Petites Loges,Gouvernante (La),La Chaussée (Pierre-Claude),comédie,1776-03-03,4
1949,6,Premières Places,École des maris (L'),Molière (Jean-Baptiste Poquelin dit),comédie,1776-03-03,166
1949,6,Secondes Places,École des maris (L'),Molière (Jean-Baptiste Poquelin dit),comédie,1776-03-03,112
1949,6,Troisièmes Places,École des maris (L'),Molière (Jean-Baptiste Poquelin dit),comédie,1776-03-03,118
1949,6,Places de Parterre,École des maris (L'),Molière (Jean-Baptiste Poquelin dit),comédie,1776-03-03,450
1949,6,Secondes Loges 2,École des maris (L'),Molière (Jean-Baptiste Poquelin dit),comédie,1776-03-03,1
1949,6,Secondes Loges 3,École des maris (L'),Molière (Jean-Baptiste Poquelin dit),comédie,1776-03-03,4
1949,6,Petites Loges,École des maris (L'),Molière (Jean-Baptiste Poquelin dit),comédie,1776-03-03,4
1951,6,Premières Places,Babillard (Le),Boissy (Louis de),comédie,1776-03-04,138
1951,6,Secondes Places,Babillard (Le),Boissy (Louis de),comédie,1776-03-04,123
1951,6,Troisièmes Places,Babillard (Le),Boissy (Louis de),comédie,1776-03-04,91
1951,6,Places de Parterre,Babillard (Le),Boissy (Louis de),comédie,1776-03-04,450
1951,6,Premières Loges 4,Babillard (Le),Boissy (Louis de),comédie,1776-03-04,1
1951,6,Secondes Loges 2,Babillard (Le),Boissy (Louis de),comédie,1776-03-04,1
1951,6,Secondes Loges 3,Babillard (Le),Boissy (Louis de),comédie,1776-03-04,3
1951,6,Petites Loges,Babillard (Le),Boissy (Louis de),comédie,1776-03-04,7
1952,6,Premières Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1776-03-05,19
1952,6,Secondes Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1776-03-05,47
1952,6,Troisièmes Places,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1776-03-05,22
1952,6,Places de Parterre,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1776-03-05,264
1952,6,Secondes Loges 3,Festin de Pierre (Le),Molière (Jean-Baptiste Poquelin dit) - arrangée et versifiée par Corneille (Thomas),comédie,1776-03-05,2
1953,6,Premières Places,Mari retrouvé (Le),Dancourt (Florent Carton dit),comédie,1776-03-05,19
1953,6,Secondes Places,Mari retrouvé (Le),Dancourt (Florent Carton dit),comédie,1776-03-05,47
1953,6,Troisièmes Places,Mari retrouvé (Le),Dancourt (Florent Carton dit),comédie,1776-03-05,22
1953,6,Places de Parterre,Mari retrouvé (Le),Dancourt (Florent Carton dit),comédie,1776-03-05,264
1953,6,Secondes Loges 3,Mari retrouvé (Le),Dancourt (Florent Carton dit),comédie,1776-03-05,2
1955,6,Premières Loges 1,Plaideurs (Les),Racine (Jean),comédie,1776-03-06,2
