Id,Author,Title,Genre, Packed Id,Created At,Updated At,Acts,Prose Vers,Prologue,Musique Danse Machine,Expert Validated,Alternative Title,Url,Date De Creation
5806,Ferrier de la Martinière (Louis),Montézume dernier roi du Mexique,tragédie,333,2013-12-16T17:46:38.529089,2014-12-23T13:41:30.462959,5,vers,,true,true,,,1702-02-14
5802,La Grange-Chancel (François-Joseph de),Méléagre,tragédie,328,2013-12-16T17:46:38.495758,2014-12-21T13:48:39.361751,5,vers,,true,true,,,1699-01-28
5775,Danchet (Antoine),Héraclides (Les),tragédie,306,2013-12-16T17:46:38.270709,2015-01-05T20:50:53.353338,5,vers,,true,true,,,1719-12-29
5786,Anonyme,Rivaux d'eux-mêmes (Les),comédie,315,2013-12-16T17:46:38.362361,2015-01-05T21:50:15.95254,1,vers,,true,true,,,1714-08-27
5781,"Hauteroche (Noël Lebreton, sieur de)",Nouvellistes (Les),comédie,311,2013-12-16T17:46:38.32071,2015-03-19T22:09:02.771825,1,prose,,true,true,,,1686-10-16
5795,Dancourt (Florent Carton dit),Madame Artus,comédie,326,2013-12-16T17:46:38.437376,2015-01-06T20:51:17.237282,5,vers,,true,true,,,1708-05-08
5790,Danchet (Antoine),Tyndarides (Les),tragédie,318,2013-12-16T17:46:38.395695,2015-01-06T21:10:14.586912,5,vers,,true,true,,,1707-12-16
5807,Belin (François),Mustapha et Zéangir,tragédie,338,2013-12-16T17:46:38.537399,2015-01-06T21:22:03.030988,5,vers,,true,true,,,1705-01-20
5787,Marivaux (Pierre de),Serments indiscrets (Les),comédie,316,2013-12-16T17:46:38.370693,2015-01-08T21:21:28.825615,5,prose,,true,true,,,1732-06-08
5818,Pellegrin (Simon-Joseph),Pélopée,tragédie,347,2013-12-16T17:46:38.629046,2015-01-08T21:30:17.74019,5,vers,,true,true,,,1733-07-18
5777,Le Clerc de La Bruère (Charles-Antoine),Mécontents (Les),comédie,308,2013-12-16T17:46:38.287371,2015-01-10T21:50:20.652193,1,vers,true,true,true,,,1734-12-01
5793,Fagan (Barthélemy-Christophe),Lucas et Perrette,comédie,321,2013-12-16T17:46:38.420684,2015-01-10T21:52:53.891672,1,prose,true,true,true,,,1734-11-17
5821,Cahusac (Louis de),Pharamond,tragédie,349,2013-12-16T17:46:38.654055,2015-04-08T19:52:26.684006,5,vers,true,true,true,,,1736-08-14
5794,Caux de Montlebert (Gilles de),Lysimachus,tragédie,322,2013-12-16T17:46:38.429019,2015-01-10T22:23:01.959779,5,vers,true,true,true,,,1737-12-13
5800,La Chaussée (Pierre-Claude),Maximien,tragédie,327,2013-12-16T17:46:38.479093,2015-01-10T22:31:16.749383,5,vers,true,true,true,,,1738-02-28
5801,Deschamps (François-Michel-Chrétien),Médus,tragédie,332,2013-12-16T17:46:38.487416,2015-01-11T20:46:49.599919,5,vers,true,true,true,,,1739-01-12
5798,Tronchin (François),Marie Stuart,tragédie,325,2013-12-16T17:46:38.462364,2015-03-31T20:01:10.022288,5,vers,true,true,true,,,1734-05-03
5776,Champmeslé (Charles Chevillet dit),Joueurs (Les),comédie,307,2013-12-16T17:46:38.279054,2015-04-08T20:03:38.14859,5,vers,true,true,true,,,1683-02-05
5804,Dancourt (Florent Carton dit),Merlin la Chaconne,comédie,329,2013-12-16T17:46:38.512391,2015-04-08T20:25:27.337107,3,vers,true,true,true,,,1686-05-03
5779,Boursault (Edme),Mots à la mode (Les) /  Bons mots (Les) (titre alt.),comédie,309,2013-12-16T17:46:38.304082,2015-04-10T15:58:00.290685,1,vers,true,true,true,,,1694-08-19
1243,Boursault (Edme),La Coquette,comédie,368,2012-12-31T08:11:41.584751,2012-12-31T08:11:41.584751,,,,,,,,
1248,Boursault (Edme),La [...] campagne,comédie,369,2012-12-31T08:11:45.337076,2012-12-31T08:11:45.337076,,,,,,,,
1348,Boursault (Edme),La Comtesse d'Escarbagnas,comédie,371,2013-01-02T00:52:22.596761,2013-01-02T00:52:22.596761,,,,,,,,
1352,Boursault (Edme),Gaston et Bayard,comédie,372,2013-01-02T01:12:02.765177,2013-01-02T01:12:02.765177,,,,,,,,
1368,M. Duis,Gaston et Bayard,comédie,373,2013-01-03T18:32:01.92844,2013-01-03T18:32:01.92844,,,,,,,,
1374,Voltaire,Feythere,tragedie,374,2013-01-04T13:50:05.292675,2013-01-04T13:50:05.292675,,,,,,,,
1461,Voltaire,La Coquette,tragedie,375,2013-01-08T12:22:28.090327,2013-01-08T12:22:28.090327,,,,,,,,
1544,Voltaire,Les Trois tuteurs,tragedie,376,2013-01-08T12:58:58.264587,2013-01-08T12:58:58.264587,,,,,,,,
1546,Voltaire,Les Trois tuteurs,tragedie,377,2013-01-08T12:58:58.622351,2013-01-08T12:58:58.622351,,,,,,,,
1548,Voltaire,Les Trois tuteurs,tragedie,378,2013-01-08T12:58:59.098414,2013-01-08T12:58:59.098414,,,,,,,,
1574,Voltaire,Le [...] de campagne,tragedie,379,2013-01-08T12:59:05.018985,2013-01-08T12:59:05.018985,,,,,,,,
1577,Voltaire,Agis,tragedie,380,2013-01-08T12:59:05.493966,2013-01-08T12:59:05.493966,,,,,,,,
1586,Voltaire,La Coquette,tragedie,381,2013-01-08T12:59:12.361004,2013-01-08T12:59:12.361004,,,,,,,,
1587,Voltaire,Les Journalistes Anglois,tragedie,382,2013-01-08T12:59:12.702936,2013-01-08T12:59:12.702936,,,,,,,,
1588,Voltaire,Les Journalistes Anglois,tragedie,383,2013-01-08T12:59:13.087148,2013-01-08T12:59:13.087148,,,,,,,,
1589,Voltaire,Les Journalistes Anglois,tragedie,384,2013-01-08T12:59:13.377275,2013-01-08T12:59:13.377275,,,,,,,,
1594,Voltaire,Les Journalistes Anglois,tragedie,385,2013-01-08T12:59:14.210778,2013-01-08T12:59:14.210778,,,,,,,,
1600,Voltaire,Les Journalistes Anglois,tragedie,386,2013-01-08T12:59:15.936939,2013-01-08T12:59:15.936939,,,,,,,,
1612,Voltaire,La Coquette,tragedie,387,2013-01-08T12:59:21.071261,2013-01-08T12:59:21.071261,,,,,,,,
1617,Voltaire,La [...] campagne,tragedie,388,2013-01-08T12:59:24.837876,2013-01-08T12:59:24.837876,,,,,,,,
5828,Pradon (Nicolas),Pyrame et Thisbé,comédie,390,2013-12-16T17:46:38.712367,2014-05-08T20:47:03.208661,5,vers,,,true,,,
5844,Corneille (Thomas),Stilicon,tragédie,405,2013-12-16T17:46:38.845775,2014-04-29T20:45:27.366729,5,vers,,,true,,,
5845,Corneille (Pierre),"Suréna, général des Parthes",tragédie,406,2013-12-16T17:46:38.8541,2014-04-29T20:45:27.392652,5,vers,,,true,,,
1711,Sieur Gilles de Caux de Montlebert et M. Charles-Jean-François Hénault dit le Président Hénault,Marius ou Marius à Cyrthe,tragédie,427,2013-01-08T13:04:31.676136,2013-01-08T13:04:31.676136,,,,,,,,
1714,M. François-Guillaume Ducray-Duminil,Les Horaces,tragédie,428,2013-01-08T13:04:36.877375,2013-01-08T13:04:36.877375,,,,,,,,
1715,M. Alexandre-Guillaume Moulier de Moissy,Le Bienfait anonyme ou le faux généreux,comédie,429,2013-01-08T13:04:43.16085,2013-01-08T13:04:43.16085,,,,,,,,
3537,M. Alexandre-Guillaume Moulier de Moissy,Au Proffit?,comédie,430,2013-01-08T13:28:52.811482,2013-01-08T13:28:52.811482,,,,,,,,
3542,M. Alexandre-Guillaume Moulier de Moissy,Chazette?,comédie,431,2013-01-08T13:28:54.371088,2013-01-08T13:28:54.371088,,,,,,,,
3557,M. Alexandre-Guillaume Moulier de Moissy,Au Proffit?,comédie,432,2013-01-08T13:31:48.074811,2013-01-08T13:31:48.074811,,,,,,,,
3560,M. Alexandre-Guillaume Moulier de Moissy,Chazette?,comédie,433,2013-01-08T13:31:49.808657,2013-01-08T13:31:49.808657,,,,,,,,
3571,M. Alexandre-Guillaume Moulier de Moissy,Au Proffit?,comédie,434,2013-01-08T13:33:05.108611,2013-01-08T13:33:05.108611,,,,,,,,
3574,M. Alexandre-Guillaume Moulier de Moissy,Chazette?,comédie,435,2013-01-08T13:33:06.617697,2013-01-08T13:33:06.617697,,,,,,,,
3585,M. Alexandre-Guillaume Moulier de Moissy,Au Proffit?,comédie,436,2013-01-08T13:34:07.409821,2013-01-08T13:34:07.409821,,,,,,,,
3588,M. Alexandre-Guillaume Moulier de Moissy,Chazette?,comédie,437,2013-01-08T13:34:08.977287,2013-01-08T13:34:08.977287,,,,,,,,
3611,M. Alexandre-Guillaume Moulier de Moissy,??,comédie,438,2013-01-08T13:35:06.056322,2013-01-08T13:35:06.056322,,,,,,,,
3612,M. Alexandre-Louis-Bertrand Robineau dit Beaunoir,La Philosophie,drame,439,2013-01-08T13:35:06.21102,2013-01-08T13:35:06.21102,,,,,,,,
476,Sauvigny,La Philosophie,tragedie,440,2013-01-12T05:08:30.69084,2013-01-12T05:08:30.69084,,,,,,,,
4133,Sauvigny,nouvea#,tragedie,441,2013-01-22T11:57:26.037711,2013-01-22T11:57:26.037711,,,,,,,,
4136,Sauvigny,famlle,tragedie,442,2013-01-23T12:35:26.510288,2013-01-23T12:35:26.510288,,,,,,,,
4167,Sauvigny,Les physiciennes?,tragedie,443,2013-01-30T12:56:28.052748,2013-01-30T12:56:28.052748,,,,,,,,
5832,La Motte (Antoine Houdar de),Romulus,tragédie,395,2013-12-16T17:46:38.745692,2014-09-24T00:49:03.862179,5,vers,,,true,,,1722-01-08
5861,La Chapelle (Jean de),Zaïde,tragédie,420,2013-12-16T17:46:38.987406,2014-10-29T00:47:21.3719,5,vers,,,true,,,1681-01-26
5858,Campistron (Jean Galbert de),Virginie,tragédie,416,2013-12-16T17:46:38.962405,2014-11-06T18:27:12.137916,5,vers,,,true,,,1683-02-12
5829,La Fontaine (Jean de),Ragotin ou le Roman comique,comédie,391,2013-12-16T17:46:38.720716,2014-11-30T15:17:15.071678,5,vers,,,true,,,1684-04-21
5856,Riupeirous (Théodore de),Valérien,tragédie,415,2013-12-16T17:46:38.945752,2014-12-09T14:34:37.846109,5,vers,,,true,,,1690-11-22
5830,Pradon (Nicolas),Régulus,tragédie,392,2013-12-16T17:46:38.729031,2014-12-12T14:54:31.398856,5,vers,,,true,,,1688-01-04
5855,Campistron (Jean Galbert de),Tiridate,tragédie,414,2013-12-16T17:46:38.93741,2014-12-17T17:59:07.4158,5,vers,,,true,,,1691-02-12
5863,Anonyme,Zénobie,tragédie,421,2013-12-16T17:46:39.00418,2014-12-17T21:35:54.885508,5,vers,,,true,,,1693-11-18
5834,Du Fresny (Charles),Sancho Pança,comédie,394,2013-12-16T17:46:38.762431,2014-12-18T19:45:44.324769,3,prose,,true,true,,,1694-01-27
5841,Longepierre (Hilaire-Bernard de),Sésostris,tragédie,403,2013-12-16T17:46:38.820758,2014-12-18T19:50:37.607917,5,vers,,true,true,,,1695-12-28
5826,La Fosse (Antoine de),Polixène,tragédie,425,2013-12-16T17:46:38.695704,2014-12-19T20:39:39.251671,5,vers,,true,true,,,1696-02-03
5838,Pradon (Nicolas),Scipion l'Africain,tragédie,426,2013-12-16T17:46:38.795764,2014-12-21T09:48:38.642892,5,vers,,true,true,,,1697-02-22
1350,Du Fresny (Charles),Esprit de contradiction (L'),comédie,424,2013-01-02T01:05:37.090792,2014-12-21T14:34:06.733503,1,prose,,true,true,,,1700-08-27
5850,La Fosse (Antoine de),Thésée,tragédie,410,2013-12-16T17:46:38.895776,2014-12-21T14:37:16.950124,5,vers,,true,true,,,1700-01-05
1343,La Fosse (Antoine de),Le Cercle ou la Soirée à la mode,tragédie,370,2013-01-02T00:44:38.528507,2014-12-27T12:18:12.725805,5,vers,,true,true,,,1764-09-17
5840,Crébillon (Prosper Jolyot de),Sémiramis,tragédie,401,2013-12-16T17:46:38.812427,2015-01-05T21:21:59.76274,5,vers,,true,true,,,1717-04-10
5852,Pellegrin (Simon-Joseph),Tibère,tragédie,412,2013-12-16T17:46:38.912415,2015-03-19T22:10:40.861139,5,vers,,true,true,,,1726-12-13
5839,Gomez (Madeleine-Angélique de),Sémiramis,tragédie,400,2013-12-16T17:46:38.804108,2015-01-05T21:27:43.156957,5,vers,,true,true,,,1716-02-01
5843,La Grange-Chancel (François-Joseph de),Sophonisbe,tragédie,402,2013-12-16T17:46:38.837422,2015-01-05T21:29:07.555642,5,vers,,true,true,,,1716-11-10
5860,Crébillon (Prosper Jolyot de),Xerxès ou Xercès,tragédie,418,2013-12-16T17:46:38.97907,2015-01-05T21:51:45.482012,5,vers,,true,true,,,1714-02-07
1345,La Font (Joseph de),Trois frères rivaux (Les),comédie,422,2013-01-02T00:48:29.501932,2015-01-05T21:58:47.181515,1,vers,,true,true,,,1713-08-04
5835,Dancourt (Florent Carton dit),Sancho Pança gouverneur,comédie,397,2013-12-16T17:46:38.770768,2015-01-06T20:20:45.234982,5,vers,,true,true,,,1712-11-15
5851,Barbier (Marie-Anne),Tomyris,tragédie,411,2013-12-16T17:46:38.904114,2015-01-06T21:15:26.022465,5,vers,,true,true,,,1706-11-23
5836,Nadal (Augustin),Saül,tragédie,398,2013-12-16T17:46:38.77911,2015-01-06T21:23:57.811594,5,vers,,true,true,,,1705-02-27
5854,Lesage (Alain-René),Tontine (La),comédie,413,2013-12-16T17:46:38.929077,2015-01-08T21:15:42.240627,1,prose,,true,true,,,1732-02-20
5833,Richer (Henri),Sabinus et Éponine,tragédie,396,2013-12-16T17:46:38.754105,2015-01-10T21:54:43.2493,5,vers,,true,true,,,1734-12-29
5849,Lebrun (Denise),Thélamire,tragédie,407,2013-12-16T17:46:38.887421,2015-01-11T20:47:50.922509,5,vers,,true,true,,,1739-07-06
5846,Pradon (Nicolas),Tarquin,tragédie,404,2013-12-16T17:46:38.862421,2015-03-10T11:38:58.653505,5,vers,,true,true,,,1682-01-09
5848,La Chapelle (Jean de),Téléphonte,tragédie,409,2013-12-16T17:46:38.87909,2015-03-10T11:41:55.892307,5,vers,,true,true,,,1682-12-26
5862,Genest (Charles-Claude),"Zélonide, princesse de Sparte",tragédie,419,2013-12-16T17:46:38.995749,2015-03-10T11:43:21.161898,5,vers,,true,true,,,1682-02-04
1346,Destouches (Philippe Néricault dit),Triple mariage (Le),comédie,423,2013-01-02T00:49:27.104061,2015-03-18T20:26:46.110288,1,prose,,true,true,,,1716-07-07
5831,Dancourt (Florent Carton dit),Renaud et Armide,comédie,393,2013-12-16T17:46:38.737387,2015-04-08T20:27:11.555622,1,prose,,true,true,,,1686-07-31
4179,Dancourt (Florent Carton dit),Les Trois tuteurs,comédie,444,2013-01-30T12:56:30.330069,2013-01-30T12:56:30.330069,,,,,,,,
4186,Dancourt (Florent Carton dit),Les Trois tuteurs,comédie,445,2013-01-30T12:56:32.530443,2013-01-30T12:56:32.530443,,,,,,,,
4196,Dancourt (Florent Carton dit),Les Trois tuteurs,comédie,446,2013-01-30T12:56:35.316163,2013-01-30T12:56:35.316163,,,,,,,,
4241,Dancourt (Florent Carton dit),Intermedes?,comédie,447,2013-01-30T12:56:51.966827,2013-01-30T12:56:51.966827,,,,,,,,
4273,Dancourt (Florent Carton dit),Philoctete,comédie,448,2013-01-30T12:57:02.31801,2013-01-30T12:57:02.31801,,,,,,,,
4277,Dancourt (Florent Carton dit),Philoctete,comédie,449,2013-01-30T12:57:05.826034,2013-01-30T12:57:05.826034,,,,,,,,
4303,Dancourt (Florent Carton dit),Les Meprises,comédie,450,2013-01-30T12:57:26.186851,2013-01-30T12:57:26.186851,,,,,,,,
4304,Dancourt (Florent Carton dit),Les Meprises,comédie,451,2013-01-30T12:57:26.911339,2013-01-30T12:57:26.911339,,,,,,,,
4312,Dancourt (Florent Carton dit),Philoctete,comédie,452,2013-01-30T12:57:29.420018,2013-01-30T12:57:29.420018,,,,,,,,
4323,Dancourt (Florent Carton dit),[...] Verneuil,comédie,453,2013-01-30T12:57:37.361651,2013-01-30T12:57:37.361651,,,,,,,,
4324,Dancourt (Florent Carton dit),Philoctete,comédie,454,2013-01-30T12:57:37.844156,2013-01-30T12:57:37.844156,,,,,,,,
4328,Dancourt (Florent Carton dit),La Fausse [...],comédie,455,2013-01-30T12:57:39.894435,2013-01-30T12:57:39.894435,,,,,,,,
4332,Dancourt (Florent Carton dit),Philoctete,comédie,456,2013-01-30T12:57:40.753112,2013-01-30T12:57:40.753112,,,,,,,,
4393,Dancourt (Florent Carton dit),L’Oestre,comédie,457,2013-01-30T12:59:58.09051,2013-01-30T12:59:58.09051,,,,,,,,
4397,Dancourt (Florent Carton dit),Democrite à la cour,comédie,458,2013-01-30T13:00:08.29483,2013-01-30T13:00:08.29483,,,,,,,,
4400,Dancourt (Florent Carton dit),Les Agrements???,comédie,459,2013-01-30T13:00:14.093872,2013-01-30T13:00:14.093872,,,,,,,,
4414,Dancourt (Florent Carton dit),Philoctète,comédie,460,2013-01-30T13:02:09.94954,2013-01-30T13:02:09.94954,,,,,,,,
4416,Dancourt (Florent Carton dit),Intermedes,comédie,461,2013-01-30T13:02:10.224567,2013-01-30T13:02:10.224567,,,,,,,,
4418,Abbé François Le Métel de Boisrobert,Les Rivaux amis,tragi comédie,462,2013-01-30T13:02:12.549164,2013-01-30T13:02:12.549164,,,,,,,,
4426,Abbé François Le Métel de Boisrobert,Les Intermèdes,tragi comédie,463,2013-01-30T13:02:47.154154,2013-01-30T13:02:47.154154,,,,,,,,
4427,Abbé François Le Métel de Boisrobert,Intermèdes,tragi comédie,464,2013-01-30T13:02:48.062135,2013-01-30T13:02:48.062135,,,,,,,,
4445,Abbé François Le Métel de Boisrobert,Crispin brulé,tragi comédie,465,2013-01-30T13:03:17.610302,2013-01-30T13:03:17.610302,,,,,,,,
4463,Abbé François Le Métel de Boisrobert,Les [...] de Crispin,tragi comédie,466,2013-01-30T13:03:29.038836,2013-01-30T13:03:29.038836,,,,,,,,
4465,Abbé François Le Métel de Boisrobert,Philoctète,tragi comédie,467,2013-01-30T13:03:30.664104,2013-01-30T13:03:30.664104,,,,,,,,
4468,Abbé François Le Métel de Boisrobert,Philoctète,tragi comédie,468,2013-01-30T13:03:33.197476,2013-01-30T13:03:33.197476,,,,,,,,
4475,Abbé François Le Métel de Boisrobert,Philoctète,tragi comédie,469,2013-01-30T13:03:37.188777,2013-01-30T13:03:37.188777,,,,,,,,
4489,Abbé François Le Métel de Boisrobert,Dezede?,tragi comédie,470,2013-01-30T13:05:34.817681,2013-01-30T13:05:34.817681,,,,,,,,
4498,Abbé François Le Métel de Boisrobert,crispin brûlé?,tragi comédie,471,2013-01-30T13:05:58.110502,2013-01-30T13:05:58.110502,,,,,,,,
4504,Sieur Florent Carton dit Dancourt,Les Vacances des procureurs,comédie,472,2013-01-30T13:06:12.505119,2013-01-30T13:06:12.505119,,,,,,,,
4511,Sieur Florent Carton dit Dancourt,??,comédie,473,2013-01-30T13:06:26.495715,2013-01-30T13:06:26.495715,,,,,,,,
4514,Sieur Florent Carton dit Dancourt,Les Agrements???,comédie,474,2013-01-30T13:06:29.562809,2013-01-30T13:06:29.562809,,,,,,,,
4529,Sieur Florent Carton dit Dancourt,Le Jaloux,comédie,475,2013-01-30T13:08:21.644371,2013-01-30T13:08:21.644371,,,,,,,,
4533,Sieur Florent Carton dit Dancourt,Le Jaloux,comédie,476,2013-01-30T13:08:22.650885,2013-01-30T13:08:22.650885,,,,,,,,
4539,Sieur Florent Carton dit Dancourt,Le Jaloux,comédie,477,2013-01-30T13:08:24.39208,2013-01-30T13:08:24.39208,,,,,,,,
4555,Sieur Florent Carton dit Dancourt,Philoctete,comédie,478,2013-01-30T13:08:28.259261,2013-01-30T13:08:28.259261,,,,,,,,
4568,Sieur Florent Carton dit Dancourt,Philoctete,comédie,479,2013-01-30T13:08:30.235527,2013-01-30T13:08:30.235527,,,,,,,,
4717,Sieur Florent Carton dit Dancourt,Le Jaloux,comédie,480,2013-01-30T13:09:40.51989,2013-01-30T13:09:40.51989,,,,,,,,
4780,M. Henri-Alex. Allaire,Les Hommes du jour,vaudeville,481,2013-01-30T13:10:56.871983,2013-01-30T13:10:56.871983,,,,,,,,
4804,M. Henri-Alex. Allaire,Les Épreuves,vaudeville,482,2013-01-31T12:09:36.203264,2013-01-31T12:09:36.203264,,,,,,,,
4827,M. Henri-Alex. Allaire,Crispin brulé,vaudeville,483,2013-02-02T00:51:29.897469,2013-02-02T00:51:29.897469,,,,,,,,
4857,Molière (Jean-Baptiste Poquelin dit),Amphitryon,comédie,506,2013-05-02T10:25:01.588937,2014-05-08T20:46:39.487745,3,vers libres,true,true,true,,,
4858,Racine (Jean),Andromaque,tragédie,507,2013-05-02T10:25:01.597267,2014-04-29T20:45:03.362732,5,vers,true,true,true,,,
4905,La Tuillerie (Jean-François Juvenon),Crispin précepteur,comédie,510,2013-05-02T10:25:01.989107,2013-05-02T10:25:01.989107,1,vers,true,true,,,,
4913,Molière (Jean-Baptiste Poquelin dit) ,Dom Juan ou Le Festin de Pierre,comédie,511,2013-05-02T10:25:02.055748,2013-05-02T10:25:02.055748,5,prose,true,true,,,,
4865,Corneille (Thomas),Ariane,tragédie,517,2013-05-02T10:25:01.655588,2014-04-29T20:45:03.494106,5,vers,true,true,true,,,
4869,Quinault (Philippe),"Astrate, roi de Tyr",tragédie,520,2013-05-02T10:25:01.688919,2014-04-29T20:45:03.595825,5,vers,true,true,true,,,
4856,La Chaussée (Pierre-Claude),Amour pour amour,comédie,502,2013-05-02T10:25:01.580706,2014-12-22T20:45:40.521057,3,vers,true,true,true,,,1742-02-16
4848,Linant (Nicolas-Michel),Alzaïde,tragédie,496,2013-05-02T10:25:01.513941,2014-12-22T21:30:27.082882,5,vers,true,true,true,,,1745-12-13
4855,Mauger,Amestris,tragédie,505,2013-05-02T10:25:01.572252,2014-12-22T21:44:58.297037,5,vers,true,true,true,,,1747-07-03
4864,Baragué,Aphos,comédie,515,2013-05-02T10:25:01.647252,2014-12-22T21:46:24.503211,1,vers libres,true,true,true,,,1747-09-13
4854,Saurin (Bernard-Joseph),Aménophis,tragédie,504,2013-05-02T10:25:01.56393,2014-12-23T20:35:53.804192,5,vers,true,true,true,,,1750-11-12
4838,Dercy (P.),Adèle de Crécy,drame,488,2013-05-02T10:25:01.430515,2015-03-25T11:08:28.914347,4,vers,true,true,true,,,1793-05-03
4862,Portelance (Michel),Antipater,tragédie,512,2013-05-02T10:25:01.630583,2014-12-23T20:46:03.454171,5,vers,true,true,true,,,1751-11-25
4852,Voltaire (François-Marie Arouet dit),Amélie ou le Duc de Foix ou Le Duc de Foix,tragédie,501,2013-05-02T10:25:01.54726,2014-12-23T20:58:17.783517,5,vers,true,true,true,,,1752-08-17
4850,Ximénès (Augustin-Louis de),Amalazonte,tragédie,499,2013-05-02T10:25:01.530611,2014-12-23T21:15:52.640434,5,vers,true,true,true,,,1754-05-30
4839,La Place (Pierre-Antoine de),"Adèle de Ponthieu ou Adèle, comtesse de Ponthieu",tragédie,489,2013-05-02T10:25:01.438968,2014-12-27T11:06:12.000494,5,vers,true,true,true,,,1757-04-28
4868,Colardeau (Charles-Pierre),Astarbé,tragédie,519,2013-05-02T10:25:01.68057,2014-12-27T11:11:44.138348,5,vers,true,true,true,,,1758-02-27
4843,Poinsinet de Sivry (Louis),Ajax,tragédie,492,2013-05-02T10:25:01.472277,2014-12-27T11:44:09.076298,5,vers,true,true,true,,,1762-08-30
4853,Ducis (Jean-François),Amélise,tragédie,503,2013-05-02T10:25:01.555601,2014-12-27T17:03:35.523033,5,vers,true,true,true,,,1768-01-09
4835,Dorat (Claude-Joseph),Adélaïde de Hongrie,tragédie,486,2013-05-02T10:25:01.405523,2014-12-27T17:54:41.021492,5,vers,true,true,true,,,1774-08-13
4840,Voltaire (François-Marie Arouet dit),Agathocle,tragédie,490,2013-05-02T10:25:01.447287,2014-12-27T18:35:32.954819,5,vers,true,true,true,,,1779-05-31
4837,Dudoyer de Gastels (Gérard),Adélaïde ou l'Antipathie pour l'amour,comédie,487,2013-05-02T10:25:01.422189,2014-12-27T18:51:18.440348,2,vers décasyllabes,true,true,true,,,1780-07-10
4844,Dubuisson (Pierre-Ulric),Albert et Émilie,tragédie,494,2013-05-02T10:25:01.480603,2014-12-28T11:37:59.706515,5,vers,true,true,true,,,1785-04-30
4863,Voiron,Apelle et Campaspe,drame héroïque,514,2013-05-02T10:25:01.63892,2014-12-28T11:46:15.87178,1,vers,true,true,true,,,1786-10-16
4861,Doigny du Ponceau,Antigone ou la Piété fraternelle,tragédie,513,2013-05-02T10:25:01.622252,2014-12-28T11:52:00.246017,5,vers,true,true,true,,,1787-07-31
4847,Fallet (Nicolas),Alphée et Zarine,tragédie,497,2013-05-02T10:25:01.505617,2014-12-28T11:59:54.731699,5,vers,true,true,true,,,1788-06-19
4871,Richerolle d'Avallon,Astyanax,tragédie,518,2013-05-02T10:25:01.705638,2014-12-28T12:10:10.366865,5,vers,true,true,true,,,1789-02-07
4867,Le Mierre (Antoine-Marin),Artaxerce,tragédie,516,2013-05-02T10:25:01.672244,2015-04-09T19:29:25.03499,5,vers,true,true,true,,,1766-08-20
4836,Voltaire (François-Marie Arouet dit),Adélaïde du Guesclin,tragédie,485,2013-05-02T10:25:01.41386,2014-12-28T22:00:57.271881,5,vers,true,true,true,,,1734-01-18
4834,Duché de Vancy (Joseph-François),Absalon,tragédie,508,2013-05-02T10:25:01.397218,2015-01-06T20:16:13.443918,5,vers,true,true,true,,,1712-04-07
4849,Voltaire (François-Marie Arouet dit),Alzire ou les Américains,tragédie,498,2013-05-02T10:25:01.522267,2015-01-10T22:05:08.474024,5,vers,true,true,true,,,1736-01-27
4841,Laignelot (Joseph François),Agis,tragédie,491,2013-05-02T10:25:01.455612,2015-04-10T17:01:02.171711,5,vers,true,true,true,,,1782-05-06
4832,Sauvigny (Edme-Louis Billardon de),Abdir,drame,484,2013-05-02T10:25:01.251467,2015-04-10T19:42:30.076439,4,vers,true,true,true,,,1785-01-26
4879,Racine (Jean),Bajazet,tragédie,529,2013-05-02T10:25:01.772322,2014-04-29T20:45:03.914149,5,vers,true,true,true,,,
4881,Racine (Jean),Bérénice,tragédie,530,2013-05-02T10:25:01.788991,2014-05-08T20:46:40.147457,5,vers,true,true,true,,,
4885,Racine (Jean),Britannicus,tragédie,535,2013-05-02T10:25:01.822343,2014-04-29T20:45:04.042453,5,vers,true,true,true,,,
4894,Corneille (Pierre),Cinna ou la Clémence d'Auguste,tragédie,541,2013-05-02T10:25:01.897301,2014-05-08T20:46:40.796563,5,vers,true,true,true,,,
4904,"Hauteroche (Noël Lebreton, sieur de)",Crispin médecin,comédie,551,2013-05-02T10:25:01.980758,2014-05-08T20:46:41.340136,3,vers,true,true,true,,,
4915,Montfleury (Antoine Jacob dit),Dom Pasquin d'Avalos,intermède,558,2013-05-02T10:25:02.072364,2014-05-08T20:46:41.689544,1,vers,true,true,true,,,
4916,Corneille (Pierre),Don Sanche d'Aragon,comédie héroïque,560,2013-05-02T10:25:02.080724,2014-04-29T20:45:04.738406,5,vers,true,true,true,,,
4932,Molière (Jean-Baptiste Poquelin dit),George Dandin ou le Mari confondu,comédie,574,2013-05-02T10:25:02.214058,2014-05-08T20:46:42.269281,3,prose,true,true,true,,,
4937,Corneille (Pierre),"Héraclius, empereur d'Orient",tragédie,579,2013-05-02T10:25:02.255794,2014-04-29T20:45:05.258393,5,vers,true,true,true,,,
4875,Du Fresny (Charles),Attendez-moi sous l’orme,comédie,524,2013-05-02T10:25:01.739002,2014-12-18T19:39:52.608547,1,prose,true,true,true,,,1694-05-19
4886,Voltaire (François-Marie Arouet dit),Brutus,tragédie,534,2013-05-02T10:25:01.830681,2014-09-24T20:32:01.943801,5,vers,true,true,true,,,1730-12-11
4860,Marivaux (Pierre de),Annibal /  La Mort d'Annibal (titre alt.),tragédie,566,2013-05-02T10:25:01.613923,2015-04-10T15:59:40.42873,5,vers,true,true,true,,,1720-12-16
